restaurant_name,address,city,postal_code,country,price_range,cuisine_type,description,facilities_services,credit_cards,phone_number,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,url
Posillipo – Gabicce Monte - a MICHELIN Guide Restaurant,via dell'Orizzonte 1,Gabicce Monte,61011,ITA,€€€,"Seafood, Classic Cuisine","Boasting a superb location above Gabicce Monte, this excellent restaurant run by the third generation of the same family offers breathtaking views of the Romagna coast. Posillipo’s superb fish ...","Air conditioning, Car park, Garden or park, Great view, Interesting wine list, Terrace, Wheelchair access","amex, dinersclub, mastercard, visa",+39 0541 953373,43.9639309,12.7722742,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/marche/gabicce-monte/restaurant/posillipo
daní maison – Ischia - a MICHELIN Guide Restaurant,via Montetignuso 4,Ischia,80077,ITA,€€€€,"Contemporary, Creative","This aptly named restaurant (At Nino’s house) is situated in chef Nino Di Costanzo’s own house in a residential district amid the hills of Ischia. Once over the threshold, you make your way ...","Air conditioning, Car park, Garden or park, Interesting wine list, Restaurant offering vegetarian menus","amex, dinersclub, mastercard, visa",+39 081 993190,40.7302578,13.9487527,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/campania/ischia/restaurant/dani-maison
La Pineta – Genoa - a MICHELIN Guide Restaurant,"via Gualco 82, località Struppa",Genoa,16165,ITA,€€,"Traditional Cuisine, Meats and Grills","Now a gastronomic institution in the city, in a secluded setting immersed in nature, La Pineta occupies the ground floor of a nondescript building in which the simple, “dated” yet comfortable ...","Car park, Terrace","amex, dinersclub, mastercard, visa",+39 010 802772,44.4447179,8.9990585,closed,"12:00-15:00, 20:00-00:00","12:00-15:00, 20:00-00:00","12:00-15:00, 20:00-00:00","12:00-15:00, 20:00-00:00","12:00-15:00, 20:00-00:00",12:00-15:00,https://guide.michelin.com/en/liguria/genova/restaurant/la-pineta136054
Lorenzo – Forte dei Marmi - a MICHELIN Guide Restaurant,via Carducci 61,Forte dei Marmi,55042,ITA,€€€€,"Seafood, Italian","This gastronomic institution has been an emblem of the Versilia region for the past 40 years, ever since it opened in 1981, and is now proudly run by daughter Chiara, an expert sommelier who, ...","Air conditioning, Interesting wine list, Terrace","amex, mastercard, visa",+39 0584 874030,43.9565557,10.1722156,closed,20:00-22:00,20:00-22:00,20:00-22:00,20:00-22:00,20:00-22:00,20:00-22:00,https://guide.michelin.com/en/toscana/forte-dei-marmi/restaurant/lorenzo
Arnaldo - Clinica Gastronomica – Rubiera - a MICHELIN Guide Restaurant,piazza XXIV Maggio 3,Rubiera,42048,ITA,€€€,Emilian,"This restaurant was first awarded a Michelin star in 1959, which makes it the longest-held star (with a break of only two years) in Italy. Housed in a 15C palazzo next to the Aquila d'Oro hotel, ...",Wheelchair access,"amex, dinersclub, mastercard, visa",+39 0522 626124,44.6531300,10.7818300,closed,"12:30-14:30, 20:00-22:30","12:30-14:30, 20:00-22:30","12:30-14:30, 20:00-22:30","12:30-14:30, 20:00-22:30","12:30-14:30, 20:00-22:30",12:30-14:30,https://guide.michelin.com/en/emilia-romagna/rubiera/restaurant/arnaldo-clinica-gastronomica
L'Erba del Re – Modena - a MICHELIN Guide Restaurant,via Castelmaraldo 45,Modena,41121,ITA,€€€,Creative,"Situated in a period palazzo near one of Modena’s oldest churches (the façade of Santa Maria della Pomposa dates from the medieval period and the church was rebuilt in 1717), this bright, modern ...","Air conditioning, Interesting wine list, Terrace, Wheelchair access","amex, dinersclub, maestrocard, mastercard, visa",+39 059 218188,44.6491600,10.9236800,20:00-22:30,"12:30-14:30, 20:00-22:30","12:30-14:30, 20:00-22:30","12:30-14:30, 20:00-22:30","12:30-14:30, 20:00-22:30","12:30-14:30, 20:00-22:30",closed,https://guide.michelin.com/en/emilia-romagna/modena/restaurant/l-erba-del-re
La Primula – San Quirino - a MICHELIN Guide Restaurant,via San Rocco 47,San Quirino,33080,ITA,€€€,"Italian Contemporary, Creative","Situated between Pordenone and Aviano in the magical Magredi region, this elegant restaurant – still run by the Canton family – celebrates its 150th birthday in 2023. The attractive, comfortable ...","Air conditioning, Car park, Interesting wine list, Terrace","amex, mastercard, visa",+39 0434 91005,46.0348797,12.6814506,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/friuli-venezia-giulia/san-quirino/restaurant/la-primula
Stefano Paganini alla Corte degli Alfieri – Magliano Alfieri - a MICHELIN Guide Restaurant,piazza Raimondo 2,Magliano Alfieri,12050,ITA,€€,Modern Cuisine,"Occupying a superb 17C castle, this restaurant has two dining rooms: one is decorated with works by local artists which change throughout the year, while the other, more romantic in feel, is ...",,"amex, mastercard, visa",+39 0173 66244,44.7667927,8.0684173,"09:00-14:15, 19:30-22:30",closed,18:00-23:00,"09:00-14:15, 19:30-22:30","09:00-14:15, 19:30-22:30","09:00-14:15, 19:30-22:30","09:00-14:15, 19:30-22:30",https://guide.michelin.com/en/piemonte/magliano-alfieri/restaurant/stefano-paganini-alla-corte-degli-alfieri
Vini da Gigio – Venice - a MICHELIN Guide Restaurant,"calle Stua Cannaregio, sestiere Cannaregio 3628",Venice,30121,ITA,€€,"Venetian, Traditional Cuisine","In the district of Cannaregio, a rustic environment and informal service in an inn where you can see into the kitchen, and which offers both fish and meat dishes; a good choice of wines.","Air conditioning, Interesting wine list","amex, mastercard, visa",+39 041 528 5140,45.4419797,12.3337217,closed,closed,"12:00-14:30, 19:00-22:30","12:00-14:30, 19:00-22:30","12:00-14:30, 19:00-22:30","12:00-14:30, 19:00-22:30","12:30-14:30, 19:00-22:30",https://guide.michelin.com/en/veneto/venezia/restaurant/vini-da-gigio
Vignamare – Andora - a MICHELIN Guide Restaurant,"strada Castello, 20 - Colla Micheri",Andora,17051,ITA,€€€€,"Modern Cuisine, Farm to table","From Andora, head uphill along a winding road, then leave the car in the car park and follow a path through the vineyards to get to this restaurant, where meals are served either on a panoramic ...","Air conditioning, Car park, Great view, Terrace","amex, mastercard, visa",+39 351 713 5050,43.9729346,8.1505740,"12:30-14:00, 19:30-23:00",closed,closed,"12:30-14:00, 19:30-23:00","12:30-14:00, 19:30-23:00","12:30-14:00, 19:30-23:00",11:30-14:00,https://guide.michelin.com/en/liguria/andora/restaurant/vignamare
Porcino – Badia - a MICHELIN Guide Restaurant,strada Damez 2/a,Badia,39036,ITA,€€€,"Alpine, Mediterranean Cuisine","After gaining experience in top-quality restaurants, chef Marco Verginer has embarked on a new adventure running his own brand-new restaurant in the equally new Badia Hill hotel. In an elegant and...","Car park, Wheelchair access","amex, mastercard, visa",+39 0471 180 8060,46.6075518,11.8938127,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/trentino-alto-adige/badia_3684715/restaurant/porcino
Essenza Bistrot – Olbia - a MICHELIN Guide Restaurant,via delle Terme 8/A,Olbia,07026,ITA,€€€,"Mediterranean Cuisine, Modern Cuisine","A welcoming and original bistro-restaurant in the historic centre, where the stone walls are typical of the region’s architecture and an attractive outdoor area offers a few tables just in front ...","Air conditioning, Restaurant offering vegetarian menus, Terrace","amex, dinersclub, mastercard, visa",+39 0789 25594,40.9248365,9.5027825,19:30-22:30,"12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30",closed,https://guide.michelin.com/en/sardegna/olbia/restaurant/l-essenza-bistrot
La Gallina – Gavi - a MICHELIN Guide Restaurant,frazione Monterotondo 56,Gavi,15066,ITA,€€€,"Piedmontese, Contemporary","This attractive restaurant offers three tasting menus featuring traditional and more creative dishes, in which influences from Piedmont, Liguria and Campania (the chef’s native region) combine, ...","Air conditioning, Car park, Garden or park, Great view, Interesting wine list, Terrace","amex, dinersclub, mastercard, visa",+39 0143 685132,44.7132000,8.8251000,19:30-22:00,19:30-22:00,19:30-22:00,19:30-22:00,19:30-22:30,"12:30-15:00, 19:30-22:30","12:30-15:00, 19:30-22:00",https://guide.michelin.com/en/piemonte/gavi/restaurant/la-gallina
Acqua – Vieste - a MICHELIN Guide Restaurant,lungomare Amerigo Vespucci 50,Vieste,71019,ITA,€€,"Mediterranean Cuisine, Contemporary","Situated slightly above the marina, this elegant restaurant has a young chef at the helm who has cemented his reputation via contemporary, occasionally creative dishes which showcase the best ...","Air conditioning, Wheelchair access","amex, mastercard, visa",+39 0884 522238,41.8854572,16.1780243,"12:30-15:00, 19:30-23:00","12:30-15:00, 19:30-23:00","12:30-15:00, 19:30-23:00","12:30-15:00, 19:30-23:00","12:30-15:00, 19:30-23:00","12:30-15:00, 19:30-23:00","12:30-15:00, 19:30-23:00",https://guide.michelin.com/en/puglia/vieste/restaurant/acqua-562821
Gagini Restaurant – Palermo - a MICHELIN Guide Restaurant,via dei Cassari 35,Palermo,90133,ITA,€€€,"Creative, Contemporary","Situated in the lively heart of Palermo between the Vucciria and the small Cala port, this restaurant boasts a modern design and bold colours which are all the more striking for the charming old ...","Air conditioning, Interesting wine list, Terrace","amex, unionpay, discover, jcb, maestrocard, mastercard, visa",+39 091 589918,38.1184687,13.3661866,closed,19:30-22:00,"12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00",https://guide.michelin.com/en/sicilia/palermo/restaurant/gagini-social-restaurant
Retroscena – Porto San Giorgio - a MICHELIN Guide Restaurant,largo del Teatro 3,Porto San Giorgio,63822,ITA,€€€€,"Creative, Contemporary","One of the most interesting Michelin-starred restaurants in the region. Situated among houses with brick façades in Porto San Giorgio’s charming historic centre, this restaurant has just a few ...","Air conditioning, Counter dining, Interesting wine list, Terrace, Wheelchair access","amex, mastercard, visa",+39 0734 302138,43.1799835,13.7928865,19:30-22:00,closed,19:30-22:00,19:30-22:30,19:30-22:30,"12:30-14:00, 19:30-22:30","12:30-14:00, 19:30-22:30",https://guide.michelin.com/en/marche/porto-san-giorgio/restaurant/retroscena
Li Galli – Positano - a MICHELIN Guide Restaurant,viale Pasitea 318,Positano,84017,ITA,€€€€,"Contemporary, Italian Contemporary","This restaurant housed within the elegant Villa Franca hotel in the upper part of Positano boasts a small, bright dining room with distinctive black marble tables (just seven of them!), a glass ...","Air conditioning, Great view, Interesting wine list, Restaurant offering vegetarian menus, Terrace","amex, dinersclub, mastercard, visa",+39 089 875655,40.6283391,14.4841948,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,https://guide.michelin.com/en/campania/positano/restaurant/li-galli
L'Ortone – Florence - a MICHELIN Guide Restaurant,piazza Lorenzo Ghiberti 87 r,Florence,50122,ITA,€€,"Italian, Seasonal Cuisine","This Tuscan-style bistro next to Sant'Ambrogio market is simple both in its decor and cuisine, offering a menu which features a few regional dishes alongside imaginative Italian-themed options ...","Air conditioning, Terrace, Wheelchair access","amex, mastercard, visa",+39 055 234 0804,43.7706810,11.2674875,"12:15-14:30, 19:00-22:30","12:15-14:30, 19:00-22:30","12:15-14:30, 19:00-22:30","12:15-14:30, 19:00-22:30","12:15-14:30, 19:00-23:00","12:15-14:30, 19:00-23:00","12:15-14:30, 19:00-22:30",https://guide.michelin.com/en/toscana/firenze/restaurant/l-ortone
Il Circolino – Monza - a MICHELIN Guide Restaurant,via Anita Garibaldi 4,Monza,20900,ITA,€€€,"Creative, Contemporary","At Il Circolino, enjoy interesting cuisine designed by Claudio Sadler and prepared by skilful resident chef Lorenzo Sacchi. There’s a café-cum-bistro at the entrance, with its own kitchen and an ...","Air conditioning, Counter dining, Wheelchair access","amex, maestrocard, mastercard, visa",+39 039 636 3374,45.5853814,9.2782646,closed,closed,08:00-00:00,08:00-00:00,08:00-01:00,09:00-01:00,09:00-00:00,https://guide.michelin.com/en/lombardia/monza/restaurant/il-circolino
L'Osteria della Trippa – Rome - a MICHELIN Guide Restaurant,via Goffredo Mameli 15,Rome,00153,ITA,€,"Cuisine from Lazio, Traditional Cuisine","One of the best places in Rome in which to sample the cuisine of Lazio, this restaurant is renowned across the globe for its generous portions of carefully prepared, regional specialities. In ...","Air conditioning, Terrace","amex, dinersclub, maestrocard, mastercard, visa",+39 06 4555 4475,41.8864511,12.4681489,18:30-22:30,closed,18:30-22:30,18:30-22:30,"12:00-14:30, 18:30-22:30","12:00-14:30, 18:30-22:30",12:00-14:30,https://guide.michelin.com/en/lazio/roma/restaurant/osteria-della-trippa
Menabò Vino e Cucina – Rome - a MICHELIN Guide Restaurant,via delle Palme 44 d/e,Rome,00171,ITA,€,"Farm to table, Modern Cuisine","Two brothers have brought fresh life to this exciting bistro in the heart of the Prenestino-Centocelle district, where the delicious cuisine is prepared by Paolo and the wine selection overseen by...","Air conditioning, Interesting wine list","amex, dinersclub, mastercard, visa",+39 06 8693 7299,41.8890879,12.5639458,closed,19:30-00:00,19:30-00:00,19:30-00:00,19:30-00:00,"12:30-15:00, 19:30-00:00","12:30-15:00, 19:30-00:00",https://guide.michelin.com/en/lazio/roma/restaurant/menabo-vino-e-cucina
Terra The Magic Place – Sarentino - a MICHELIN Guide Restaurant,località Prati 21,Sarentino,39058,ITA,€€€€,"Creative, Regional Cuisine","At the end of the long uphill road through the woods, there is Terra, a magical place in a fairy-tale landscape, where you can enjoy a romantic and refined atmosphere combining the tradition of ...","Car park, Garden or park, Interesting wine list","amex, dinersclub, maestrocard, mastercard, visa",+39 0471 623055,46.6521107,11.3221975,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/trentino-alto-adige/sarentino/restaurant/terra151934
Il Poggio – Poggiridenti - a MICHELIN Guide Restaurant,via Panoramica 4,Poggiridenti,23020,ITA,€€,"Country cooking, Italian Contemporary","This simple yet welcoming family-run restaurant is situated on the wine route that wends its way through the hills behind Sondrio, less than 5km away. The dining room boasts a cheerful open ...","Air conditioning, Car park, Great view, Terrace","amex, maestrocard, mastercard, visa",+39 0342 380800,46.1749169,9.9189094,closed,19:00-23:00,"12:00-15:00, 19:00-23:00","12:00-15:00, 19:00-23:00","12:00-15:00, 19:00-23:00","12:00-15:30, 19:00-23:00","12:00-15:30, 19:00-23:00",https://guide.michelin.com/en/lombardia/poggiridenti/restaurant/il-poggio
Lunasia – Viareggio - a MICHELIN Guide Restaurant,viale Manin 4a,Viareggio,55049,ITA,€€€€,"Modern Cuisine, Country cooking","One of the most original and imaginative chefs in the Versilia region is at the helm in the luxury Plaza e de Russie hotel’s showcase restaurant, where the bright, modern dining room overlooks ...","Air conditioning, Restaurant offering vegetarian menus, Wheelchair access","amex, dinersclub, mastercard, visa",+39 0584 44449,43.8654600,10.2447200,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/toscana/viareggio/restaurant/lunasia500267
Tenne Lodges – Colle - a MICHELIN Guide Restaurant,strada Racines di Dentro 51,Colle,39040,ITA,€€€,"Alpine, Contemporary","Situated near the ski slopes in the Gourmethotel Tenne Lodges, this restaurant is decorated with a profusion of wood. The large dining room is the backdrop for delicious modern cuisine which is ...","Car park, Wheelchair access","amex, dinersclub, mastercard, visa",+39 0472 433300,46.8648828,11.3068524,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/trentino-alto-adige/colle/restaurant/tenne-1191201
Osteria Il Cappello – Trento - a MICHELIN Guide Restaurant,piazzetta Bruno Lunelli 5,Trento,38122,ITA,€€,"Classic Cuisine, Italian","The outdoor terrace at this restaurant overlooks a pleasant pedestrian piazza in the historic centre, while the welcoming dining rooms are decorated in a style typical of the Trentino. The cuisine...","Air conditioning, Terrace","amex, dinersclub, mastercard, visa",+39 0461 235850,46.0696100,11.1253800,closed,"12:00-14:00, 19:30-22:00","12:00-14:00, 19:30-22:00","12:00-14:00, 19:30-22:00","12:00-14:00, 19:30-22:00","12:00-14:00, 19:30-22:00",closed,https://guide.michelin.com/en/trentino-alto-adige/trento/restaurant/osteria-il-cappello
