restaurant_name	address	city	postal_code	country	price_range	cuisine_type	description	facilities_services	credit_cards	phone_number	latitude	longitude	monday_hours	tuesday_hours	wednesday_hours	thursday_hours	friday_hours	saturday_hours	sunday_hours	url_micheline	url
San Domenico – Imola - a MICHELIN Guide Restaurant	via Sacchi 1	Imola	40026	ITA	€€€€	Classic Cuisine	Although the kitchens have been recently updated with the latest equipment and a chef's table (“Saletta 22”) which allows guests to admire the chefs at work, San Domenico has retained its timeless charm – from the almost English-style ambience of its dining rooms to the outdoor tables overlooking an attractive square with public gardens in the historic centre. This setting provides the perfect backdrop for Massimiliano Mascia’s cuisine, which includes a selection of local and Italian dishes, all prepared simply, without excessive frills and with a focus on flavour and guest satisfaction that avoids modern trends. The extensive wine list offers an array of excellent labels, including a section dedicated exclusively to rare bottles produced before 1985!	Air conditioning, Interesting wine list, Terrace	amex, dinersclub, mastercard, visa	+39 0542 29000	44.3557172	11.7124431	closed	12:30-14:00, 20:00-22:00	12:30-14:00, 20:00-22:00	12:30-14:00, 20:00-22:00	12:30-14:00, 20:00-22:00	12:30-14:00, 20:00-22:00	12:30-14:00	https://guide.michelin.com/en/emilia-romagna/imola/restaurant/san-domenico	https://www.sandomenico.it/
Osteria Acquarol – San Michele - a MICHELIN Guide Restaurant	via Johann Georg Plazer 10	San Michele	39057	ITA	€€€	Modern Cuisine, Alpine	Centrally located and with a plain, almost minimalist interior and a small charming outdoor space on the pedestrianised street for summer dining, Osteria Acquarol serves dishes which are strongly rooted in the region yet prepared with modern techniques and very much influenced by the character of the owner-chef here. Regionally sourced sustainable ingredients often feature in its highly original cuisine, including aromatic and wild herbs grown in the chef’s own garden. In 2023, the restaurant’s kitchen garden was extended so vegetables now play a more dominant role in the two tasting menus served here (seven and nine courses, with dishes that can be chosen à la carte style) – examples include the cold minestra soup entitled “L'orto dietro l'angolo” (“the garden around the corner”) and the unusual green tagliatelle with its carefully balanced bitter flavours. Originally from Cremona, chef Alessandro Bellingeri showcases the region in interesting and original ways.	Counter dining, Terrace	amex, mastercard, visa	+39 0471 362932	46.4556659	11.2589442	12:00-14:00, 19:00-22:00	19:00-22:00	closed	closed	19:00-22:00	12:00-14:00, 19:00-22:00	12:00-14:00, 19:00-22:00	https://guide.michelin.com/en/trentino-alto-adige/trentino-alto-adige-san-michele/restaurant/osteria-acquarol	https://www.acquarol.it/
Gunè San Frediano – Florence - a MICHELIN Guide Restaurant	via del Drago d'Oro 1r	Florence	50124	ITA	€€€	Italian Contemporary, Tuscan	The chef at this small gastronomic restaurant serves cuisine which acts as a bridge between Basilicata and Tuscany, the two most significant regions in his life, resulting in creative, delicate and beautifully presented dishes.	Air conditioning, Terrace	amex, maestrocard, mastercard, visa	+39 055 493 9902	43.7698742	11.2427247	closed	19:00-00:00	19:00-00:00	19:00-00:00	19:00-00:00	19:00-00:00	19:00-00:00	https://guide.michelin.com/en/toscana/firenze/restaurant/gune-san-frediano	https://gunesanfrediano.it/
Milano – Pallanza - a MICHELIN Guide Restaurant	corso Zanitello 2	Pallanza	28922	ITA	€€€	Country cooking, Modern Cuisine	This historic restaurant, run by the same family for many years, is situated right on the lake (with its own private mooring), which can be best appreciated from the charming veranda. The current owner-chef has retained the cuisine’s classic style, while adding his own contemporary touch to top-quality meat and fish dishes (including freshwater fish).	Air conditioning, Car park, Garden or park, Great view, Terrace, Wheelchair access	maestrocard, mastercard, visa	+39 0323 556816	45.9206695	8.5538107	12:00-14:15	closed	12:00-14:15, 19:00-21:15	12:00-14:15, 19:00-21:15	12:00-14:15, 19:00-21:15	12:00-14:15, 19:00-21:15	12:00-14:15, 19:00-21:15	https://guide.michelin.com/en/piemonte/pallanza/restaurant/milano	https://www.ristorantemilanolagomaggiore.it
MARdiVINO – Treviso - a MICHELIN Guide Restaurant	strada del Nascimben 1/a	Treviso	31100	ITA	€€	Seafood	Francesco is in the kitchen and his partner is front of house in this bright, modern and elegant restaurant serving beautifully prepared dishes in which fish takes pride of place. Contemporary cuisine with the occasional Puglian influence in a nod to the chef’s native origins.	Air conditioning, Terrace, Wheelchair access	amex, mastercard, visa	+39 0422 346542	45.6487674	12.2357736	closed	12:30-14:30, 19:30-22:30	12:30-14:30, 19:30-22:30	12:30-14:30, 19:30-22:30	12:30-14:30, 19:30-22:30	19:30-22:30	12:00-14:30, 19:30-22:30	https://guide.michelin.com/en/veneto/treviso/restaurant/mar-divino	https://www.ristorantemardivino.it/
Lorelei – Sorrento - a MICHELIN Guide Restaurant	via Aniello Califano 4	Sorrento	80067	ITA	€€€€	Mediterranean Cuisine	Even if the weather isn’t kind and you can’t eat outdoors, make sure you have an aperitif or perhaps just take a look at the terrace with its stunning views of the Bay of Naples, especially at sunset. Once the sun has set, enjoy dishes prepared by chef Ciro Sicignano, who hails from Gragnano and who showcases the specialities of Campania to perfection. The region’s traditional recipes and ingredients are reinterpreted with energy and imagination, with a focus on vegetables (which the chef sources from two kitchen gardens) and a dedicated olive oil menu. The elegant setting of the Lorelei Londres hotel adds to the appeal.	Air conditioning, Great view, Restaurant offering vegetarian menus, Terrace, Wheelchair access	amex, mastercard, visa	+39 081 1902 2620	40.6298333	14.3813239	12:00-14:30, 18:30-21:30	12:00-14:30, 18:30-21:30	12:00-14:30, 18:30-21:30	12:00-14:30, 18:30-21:30	12:00-14:30, 18:30-21:30	12:00-14:30, 18:30-21:30	12:00-14:30, 18:30-21:30	https://guide.michelin.com/en/campania/sorrento/restaurant/lorelei	https://www.ristoranteloreleisorrento.com
Kosmo Taste the Mountain – Livigno - a MICHELIN Guide Restaurant	via Bondi 473/a	Livigno	23041	ITA	€€	Alpine, Contemporary	Just a stone’s throw from the centre and also accessible from the ski slopes, this contemporary, Alpine-style restaurant boasts a spacious dining room and large picture windows. Traditional regional and mountain cuisine with a modern twist and a wine cellar focusing on mountain wines from producers working  sustainably.	Restaurant offering vegetarian menus, Terrace	amex, dinersclub, mastercard, visa	+39 346 115 2048	46.5373174	10.1418221	09:00-14:30, 19:00-21:30	12:00-14:30, 19:00-21:30	12:00-14:30, 19:00-21:30	closed	12:00-14:30, 19:00-21:30	12:00-14:30, 19:00-21:30	12:00-14:30, 19:00-21:30	https://guide.michelin.com/en/lombardia/livigno/restaurant/kosmo-taste-the-mountain	http://www.kosmotastethemountain.com
Pulejo – Rome - a MICHELIN Guide Restaurant	via dei Gracchi 31	Rome	00192	ITA	€€€	Italian Contemporary	The elegant residential Prati district is home to this equally elegant restaurant, where guests dine in a romantic, subtly lit dining room served by discreet yet ever-present and professional staff. The varied cuisine demonstrates influences not only from Lazio, but also from other places where the chef has worked in the past, with well-constructed dishes prepared from top-quality ingredients.	Air conditioning	amex, mastercard, visa	+39 06 8595 6532	41.9071673	12.4593589	closed	19:30-21:40	19:30-21:40	19:30-21:40	12:30-14:30, 19:30-21:40	12:30-14:30, 19:30-21:40	closed	https://guide.michelin.com/en/lazio/roma/restaurant/pulejo	http://pulejo.it
Osteria Platzegg – San Michele - a MICHELIN Guide Restaurant	piazza Municipio 1	San Michele	39057	ITA	€€	Regional Cuisine, Classic Cuisine	This comfortable and informal “Gasthaus” with a simple yet welcoming and contemporary feel is run by talented chef Herbert Hintner, the undisputed master of Alto Adige cuisine. Housed within a historic building in the town’s pedestrianised centre, the restaurant serves simple cuisine with a focus on regional recipes and ingredients (such as potato ravioli filled with speck ham and spleen crostini in broth) alongside a few Mediterranean-influenced dishes such as arancini in a gorgonzola sauce. The wine list, on the other hand, focuses uniquely on the Alto Adige.	Air conditioning, Terrace, Wheelchair access	jcb, maestrocard, mastercard, visa	+39 0471 058858	46.4553442	11.2588872	12:00-14:00, 18:30-21:00	closed	18:30-21:00	12:00-14:00, 18:30-21:00	12:00-14:00, 18:30-21:00	12:00-14:00, 18:30-21:00	12:00-14:00	https://guide.michelin.com/en/trentino-alto-adige/trentino-alto-adige-san-michele/restaurant/osteria-platzegg	https://www.platzegg.com/?lang=it
Gainn – Rome - a MICHELIN Guide Restaurant	via dei Mille 18	Rome	00185	ITA	€	Korean, Asian	Since 2007, Gainn has showcased the fascinating and delicious flavours of colourful Korean cuisine, with its rice-based dishes, soups, meat, fish, plenty of vegetables and soya. The best way to experience the food here is to order a selection of different dishes to be shared with your dining companions. Those with a sweet tooth, be warned – there are no desserts on the menu.	Air conditioning	amex, mastercard, visa	+39 06 4436 0160	41.9039109	12.5031102	12:15-15:00, 18:15-21:30	12:15-15:00, 18:15-21:30	12:15-15:00, 18:15-21:30	12:15-15:00, 18:15-21:30	12:15-15:00, 18:15-21:30	12:15-15:00, 18:15-21:30	closed	https://guide.michelin.com/en/lazio/roma/restaurant/gainn	https://www.gainnrome.com/
Cosmo Restaurant – Pompei - a MICHELIN Guide Restaurant	viale Giuseppe Mazzini 103	Pompei	80045	ITA	€€	Modern Cuisine	Although the cuisine at Cosmo is influenced by the ingredients and culinary traditions of Campania, this restaurant is also an excellent choice for those in search of more elaborate and creative fare. Top-quality, complex dishes prepared by two young chefs.	Air conditioning, Restaurant offering vegetarian menus, Terrace, Wheelchair access	amex, dinersclub, mastercard, visa	+39 349 605 3063	40.7483403	14.5045954	closed	12:30-15:00, 19:30-23:30	12:30-15:00, 19:30-23:30	19:30-23:30	12:30-15:00, 19:30-23:30	12:30-15:00, 19:30-23:30	12:30-15:00, 19:30-23:00	https://guide.michelin.com/en/campania/pompei/restaurant/cosmo-restaurant	http://www.cosmorestaurantpompei.it
Vitique – Greve in Chianti - a MICHELIN Guide Restaurant	via Citille 43/b	Greve in Chianti	50022	ITA	€€€	Contemporary, Creative	Providing a splash of modernity in the Florentine Chianti region, this restaurant is highly contemporary both in its decor and its cuisine, the latter available in the form of tasting menus only (guests can choose the number of courses they want). Meat and fish are cooked with expert precision and prepared with real creative flair.	Air conditioning, Terrace	amex, dinersclub, mastercard, visa	+39 055 933 2941	43.6078617	11.3019118	11:00-22:00	11:00-18:30	11:00-18:30	11:00-22:00	11:00-22:00	11:00-22:00	11:00-22:00	https://guide.michelin.com/en/toscana/greve-in-chianti/restaurant/vitique	https://www.vitique.it/
Cannavacciuolo Countryside – Ticciano - a MICHELIN Guide Restaurant	via Ticciano 137	Ticciano	80069	ITA	€€€€	Mediterranean Cuisine, Modern Cuisine	This restaurant tells the story of chef Antonino Cannavacciuolo, who created this special place to reconnect with his childhood memories (his grandfather was once the caretaker here) and its sense of hospitality. This chef’s culinary philosophy is ably interpreted by resident chef Nicola Somma, who celebrates the region by combining ingredients from Cannavacciuolo’s adopted home with his native region in a journey that takes guests from northern to southern Italy. The ingredients used are carefully chosen and either sourced from local producers or grown in the restaurant’s own kitchen garden, keeping alive the precious traditions that have influenced this chef’s character and culinary skill. There’s an excellent and constantly expanding wine list, which will more than satisfy even the most demanding wine-buffs. An unforgettable, relaxing gourmet experience in a bucolic setting.	Air conditioning, Car park, Interesting wine list, Terrace	amex, dinersclub, mastercard, visa	+39 081 1946 0050	40.6456678	14.4515515	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/campania/ticciano/restaurant/cannavacciuolo-countryside	https://laquacountryside.it/
Guallina – Mortara - a MICHELIN Guide Restaurant	via Molino Faenza 19, località Guallina	Mortara	27036	ITA	€€	Country cooking, Traditional Cuisine	Situated in a small house in an outlying village in the countryside, this is a simple, inviting restaurant where you can enjoy seasonal local cuisine. Excellent wines.	Air conditioning, Car park, Interesting wine list, Terrace	amex, maestrocard, mastercard, visa	+39 338 726 1869	45.2532653	8.7910448	closed	closed	12:00-13:30, 19:30-21:30	12:00-13:30	12:00-13:30, 19:30-21:30	12:00-13:30, 19:30-21:30	12:00-13:30, 19:30-21:30	https://guide.michelin.com/en/lombardia/mortara/restaurant/guallina	http://www.trattoriaguallina.it
Cavallino – Maranello - a MICHELIN Guide Restaurant	via Abetone Inferiore 1	Maranello	41053	ITA	€€	Emilian, Contemporary	Il Cavallino, a long-established restaurant which pays tribute to Ferrari – a symbol of Maranello and Italy across the globe – now has the added attraction of Massimo Bottura’s creative cuisine. Traditional regional dishes, such as the delicious tortellini del Tortellante, are given interesting, personalised twists, as evidenced by the crème caramel made with 36-month-aged Parmesan cheese, chives and 12-year-old balsamic vinegar. Trendy decor, plus a flower-decked garden.	Air conditioning, Terrace, Wheelchair access	amex, mastercard, visa	+39 0536 944877	44.5300002	10.8650464	12:30-14:30, 19:30-21:45	12:30-14:30, 19:30-21:45	12:30-14:30, 19:30-21:45	12:30-14:30, 19:30-21:45	12:30-14:30, 19:30-21:45	12:30-14:30, 19:30-21:45	12:30-15:00	https://guide.michelin.com/en/emilia-romagna/maranello/restaurant/il-cavallino	http://www.ristorantecavallino.com
